,Siruta,Localitate,Ca_loc
2905,179588,Copaceni,96.28197456993269
2906,122249,Damuc,61.12316715542522
2907,64906,Valea Crisului,2982.0876543209874
2908,163208,Cretesti,18.384142936906755
2909,23948,Orbeni,188.96466431095408
2910,114060,Branistea,0.0
2911,97679,Letcani,5.528454225810653
2912,73102,Melinesti,290.44961045488816
2913,105874,Varasti,25.413781455835164
2914,179604,Poienile Izei,0.0
2915,32153,Tamaseu,67.0625
2916,114079,Vrata,0.0
2917,179613,Sieu,0.0
2918,32161,Paleu,215.36154949784793
2919,179622,Grosii Tiblesului,0.0
2920,138663,Sanislau,5025.833333333333
2921,23975,Palanca,0.0
2922,122285,Dobreni,775.1781959048146
2923,48557,Parscov,219.14194577352472
2924,179631,Treznea,310.1768115942029
2925,64942,Valcele,360.9220238095238
2926,146860,Arbore,0.0
2927,40367,Oras Rasnov,652.0891335026813
2928,32179,Sannicolau Roman,6670.050750220653
2929,105909,Vedea,1942.2995966263293
2930,163253,Danesti,734.585804132974
2931,179640,Vulcana-Pandele,0.0
2932,32187,Rosiori,458.47006285147205
2933,97722,Lungani,15.648396777760228
2934,32195,Gepiu,1720.4252563410685
2935,56773,Catina,610.0053418803419
2936,32201,Toboliu,201.24332061068702
2937,179659,Negrilesti,0.0
2938,155083,Beciu,3155.7484662576685
2939,40394,Oras Rupea,55.77597665748095
2940,171469,Milcoiu,0.0
2941,105936,Vidra,936.7603856683728
2942,15830,Corbi,0.0
2943,155092,Beuca,574.6646525679758
2944,89561,Oras Geoagiu,848.4279886484569
2945,146904,Baia,24.135604542418168
2946,179677,Camin,0.0
2947,24034,Parava,9.858781994704325
2948,179686,Dumitrita,100.59258123850398
2949,64997,Varghis,0.0
2950,81380,Polovragi,0.7732409770324462
2951,130534,Municipiul Ploiesti,152.62589728013964
2952,155109,Dracea,6865.185459026494
2953,122347,Doljesti,235.03098039215686
2954,138734,Santau,3746.942977420589
2955,155118,Fantanele,5823.540557667934
2956,179695,Simisna,0.0
2957,97777,Madarjac,0.0
2958,146931,Oras Milisauti,4.456824002927187
2959,65011,Zagon,38.99270619038713
2960,179702,Traian,567.6178010471205
2961,105972,Vanatorii Mici,61.2465255505666
2962,155127,Frasinet,1644.2937806873977
2963,40438,Municipiul Sacele,623.0334729193821
2964,130552,Barcanesti,1494.64071362277
2965,179711,Vladeni,0.0
2966,163324,Deleni,23.112984822934234
2967,155136,Purani,0.0
2968,81415,Prigoria,0.0
2969,179720,Poiana Ilvei,0.0
2970,155145,Saelele,0.0
2971,56844,Ceanu Mare,278.25031830914185
2972,138770,Sacaseni,1318.6971383147854
2973,155154,Uda-Clocociov,0.0
2974,40465,Oras Victoria,100.36752233404953
2975,171539,Muereasca,0.0
2976,97811,Mircesti,3963.646421370968
2977,65048,Zabala,2534.811909650924
2978,24089,Parincea,326.9534645870621
2979,179739,Malu,3918.346678798908
2980,122392,Dragomiresti,379.93143365983974
2981,15901,Cosesti,0.0
2982,73246,Mischii,1209.7456193353473
2983,179748,Cosoba,0.0
2984,48682,Podgoria,5070.8446662507795
2985,40492,Oras Zarnesti,99.61655151697207
2986,179757,Herasti,972.4041916167664
2987,146995,Balcauti,2772.193436415273
2988,163379,Delesti,0.0
2989,179766,Isvoarele,0.0
2990,130614,Berceni,314.97318908748827
2991,138805,Sauca,1527.0462239583333
2992,179775,Sabareni,1284.5533642691416
2993,179784,Boranesti,2436.775123558484
2994,65099,Valea Mare,0.0
2995,40526,Apata,9.442535211267606
2996,65105,Mereni,195.76024279210927
2997,97875,Mironeasa,0.0
2998,179793,Buesti,2063.646212847555
2999,89687,Gurasada,4.146685472496474
3000,7767,Stremt,521.7531262605889
3001,81497,Rosia De Amaradia,0.0
3002,65113,Arcus,0.0
3003,179800,Maia,2.5208964264082376
3004,122463,Dulcesti,218.13553530751707
3005,147036,Bilca,0.0
3006,40544,Beclean,1175.4166179052077
3007,65121,Bixad,172.28281164195496
3008,73317,Marsani,4.1493115318416525
3009,48744,Oras Pogoanele,5090.262147491063
3010,179819,Ograda,16177.487947658403
3011,155243,Municipiul Timisoara,3289.31402719006
3012,147054,Bogdanesti,0.0
3013,171628,Nicolae Balcescu,0.0
3014,15983,Cotmeana,0.0
3015,65139,Micfalau,301.47138228941685
3016,73335,Motatei,3442.485382570989
3017,179828,Rosiori,0.0
3018,130678,Blejoi,0.0
3019,138869,Socond,0.0
3020,24187,Pancesti,35.619584837545126
3021,65147,Dalnic,3268.1147880041367
3022,97919,Miroslava,140.5536363056919
3023,179837,Coas,0.0
3024,155261,Dumbravita,1013.0062030299415
3025,7810,Sibot,1500.7284902597403
3026,65154,Estelnic,0.0
3027,147072,Boroaia,104.36691697955779
3028,48771,Posta Calnau,29205.079251423922
3029,179846,Coltau,0.0
3030,32394,Municipiul Bistrita,466.32140448536103
3031,179855,Gardani,0.0
3032,114319,Municipiul Targu Mures,164.4868916599018
3033,130712,Brazi,863.4414566501869
3034,73371,Murgasi,67.5101437024514
3035,179864,Oncesti,0.0
3036,155289,Ghiroda,192.78586371787208
3037,56988,Chinteni,325.8118843342866
3038,163486,Dragomiresti,36.78298779306336
3039,40606,Bod,1364.8242527029893
3040,179873,Agris,325.4481464101361
3041,179882,Ciumesti,0.0
3042,81576,Runcu,0.0
3043,138921,Supur,215.74809523809523
3044,155314,Giroc,1045.5577682095443
3045,179891,Raciu,0.0
3046,114355,Cristesti,278.47236260265316
3047,122551,Farcasa,0.0
3048,7865,Sona,567.034965034965
3049,40633,Bran,1982.4210922787195
3050,147134,Bosanci,21.101988454137267
3051,179908,Pietrari,0.0
3052,89801,Harau,959.8903717826502
3053,48842,Puiesti,3453.088734567901
3054,179917,Rau Alb,0.0
3055,114382,Sancraiu De Mures,659.5969405905372
3056,24276,Pargaresti,0.0
3057,179926,Rascaeti,1004.2421425409473
3058,155350,Municipiul Lugoj,409.8371912772064
3059,147161,Botosana,0.0
3060,179935,Persinari,0.0
3061,130785,Bucov,110.3984855233853
3062,32483,Oras Beclean,111.34860154033238
3063,179944,Runcu Salvei,0.0
3064,40688,Budila,0.0
3065,114417,Sangeorgiu De Mures,928.154650359996
3066,179953,Ciceu- Mihaiesti,50.69875518672199
3067,122613,Faurei,0.0
3068,73460,Negoi,1336.0029239766081
3069,179962,Galbinasi,210.6384489350082
3070,81656,Samarinesti,0.0
3071,57083,Chiuiesti,49.28260869565217
3072,40704,Bunesti,38.997022701898025
3073,89856,Ilia,263.63908546543274
3074,179971,Colelia,169.97493517718237
3075,98051,Miroslovesti,1223.770754507011
3076,139009,Tarna Mare,0.0
3077,16132,Cuca,212.4733587059943
3078,147205,Breaza,4045.042314872433
3079,7945,Spring,1529.5179467387109
3080,155403,Oras Buzias,3374.81342570473
3081,179980,Marculesti,4664.44959298685
3082,24338,Parjol,0.0
3083,114453,Santana De Mures,1772.870900209351
3084,48922,Racoviteni,149.6745247148289
3085,171806,Olanu,0.13801208865010073
3086,179999,Moldoveni,16.892696122633
3087,73503,Orodel,1921.967473524962
3088,130847,Paulesti,755.2793222569502
3089,32544,Oras Nasaud,3.3019059720457435
3090,163618,Dranceni,1016.6167576648467
3091,180000,Platonesti,1059.2344720496894
3092,147241,Brodina,0.0
3093,139054,Terebesti,2318.9736703528174
3094,122668,Gheraesti,2011.028744999259
3095,180019,Sarateni,7587.755378486056
3096,65342,Municipiul Targoviste,287.59119261743535
3097,180028,Porumbesti,0.0
3098,40768,Cata,0.0
3099,98113,Mogosesti,56.995492111194594
3100,155458,Oras Deta,1278.2300444909708
3101,180037,Boghis,0.0
3102,48968,Ramnicelu,1153.0537173202615
3103,57163,Ciucea,0.0
3104,180046,Gura Ialomitei,634.0648112847884
3105,130892,Targsoru Vechi,498.2064175308159
3106,8014,Sugag,8.35633367662204
3107,106318,Municipiul Baia Mare,434.4542485648796
3108,122702,Girov,3240.481188500868
3109,114514,Municipiul Sighisoara,131.5538686131387
3110,180055,Crivat,228.78123480797277
3111,32599,Oras Sangeorz-Bai,0.0
3112,81754,Sacelu,0.0
3113,73567,Ostroveni,0.0
3114,139107,Tiream,1946.357525773196
3115,180064,Barbulesti,16.70139481924281
3116,65379,Aninoasa,82.66285622283046
3117,89954,Lapugiu De Jos,348.73791170287313
3118,163681,Duda-Epureni,0.0
3119,155494,Oras Jimbolia,3617.6322125972692
3120,171879,Orlesti,0.0
3121,24427,Plopana,694.8403287349574
3122,40820,Cincu,0.0
3123,32633,Bistrita Bargaului,170.27442173815405
3124,98168,Mogosesti-Siret,290.83411093831
3125,180091,Racsa,6570.257794166946
3126,106363,Grosi,101.53214285714286
3127,49019,Robeasca,500.74680073126143
3128,73594,Perisor,2099.6535714285715
3129,65413,Doicesti,62.14742117352266
3130,139143,Tarsolt,0.0
3131,57225,Ciurila,741.8672142368241
3132,155528,Oras Sannicolau Mare,3179.643600734844
3133,130954,Oras Azuga,0.0
3134,32660,Branistea,5.253164556962025
3135,163734,Dumesti,0.0
3136,49046,Rusetu,1495.5547730829421
3137,65431,Razvad,269.26715295190337
3138,155546,Balint,105.41536539662711
3139,40857,Comana,0.0
3140,81816,Saulesti,33.74478473146915
3141,171931,Otesani,0.0
3142,98202,Mosna,118.31723332846929
3143,73629,Pielesti,239.65795266923502
3144,147358,Oras Brosteni,0.0
3145,16285,Davidesti,1.2861736334405145
3146,8096,Oras Teius,340.81819390876444
3147,139170,Turt,0.0
3148,130981,Oras Baicoi,2311.285729264968
3149,106407,Recea,30.90006499837504
3150,114603,Albesti,41.98890701468189
3151,98220,Motca,302.8596971355592
3152,49073,Sageata,3576.4893216080404
3153,32704,Budacu De Jos,0.0
3154,73665,Piscu Vechi,509.1119592875318
3155,40900,Cristian,276.43668993020935
3156,81861,Scoarta,412.2421281216069
3157,65477,Sotanga,353.7861600332825
3158,155591,Banloc,10422.494125326371
3159,16329,Dambovicioara,0.0
3160,24524,Podu Turcului,448.3945007800312
3161,139214,Turulung,597.4040590405904
3162,122828,Garcina,0.0
3163,163789,Epureni,0.0
3164,98257,Movileni,4420.71776232617
3165,90066,Lelese,0.0
3166,171995,Pausesti,0.0
3167,106461,Oras Tautii-Magheraus,0.0
3168,65501,Ulmi,797.5159827703469
3169,8158,Unirea,352.96608164070204
3170,40928,Dumbravita,130.32865384615386
3171,57314,Catcau,0.0
3172,73709,Plenita,1926.9731833910034
3173,16365,Darmanesti,21.90456081081081
3174,139250,Urziceni,3435.206617150574
3175,122864,Grinties,0.0
3176,163832,Falciu,7783.224361218061
3177,40955,Feldioara,7083.698678176423
3178,131069,Oras Boldesti-Scaeni,26995.29705019838
3179,98300,Oteleni,70.25165562913908
